objectid,parentid,title,date,description,category,source,source_page,original_url,type,format,email,filename,display_template,object_location,image_thumb,image_small,notes
president_memo_2022-09-21,,"Sept. 21, 2022 | Marketing, Communications and Events Leadership Named",2022-09-21,Email as originally published on the Presidential Memos page.,Presidential Memos,,https://perma.cc/628M-D8LN,,Text,text/html,"<p></p> <p><strong>TO: </strong>University of Idaho Employees<br> <strong>FROM:</strong> Scott Green, President<br> <strong>DATE: </strong>Sept. 21, 2022<br> <strong>SUBJECT:</strong> Marketing, Communications and Events Leadership Named</p> <hr> <p>Telling our story has been a strategic pillar at our University of Idaho since my arrival in 2019. The impact of sharing the stories of amazing students, impactful research and economic prosperity of higher education is vital to the success of the U&nbsp;of&nbsp;I, our students and our state.</p> <p>This is why I am pleased to announce the permanent leadership of University Communications and Marketing. John Barnhart and Jodi Walker are now the co-Chief Marketing Officers of the unit, leading branding, marketing, Creative Services, web, photo and video services and communications. They have served in the joint interim role since January.</p> <p>John came to U&nbsp;of&nbsp;I five years ago as the director of Creative Services. He came from industry where he worked for companies such as Asics and Oakley. John can be reached at <a href=""mailto:jbarnhart@uidaho.edu"">jbarnhart@uidaho.edu</a>.</p> <p>Jodi started nine years ago as a college marketing and communication manager in the College of Natural Resources. She was named director of communications in 2015. She is a former print journalist and Idaho native. Jodi can be reached at <a href=""mailto:jwalker@uidaho.edu"">jwalker@uidaho.edu</a>.</p> <p>At the same time, we are moving University Signature Events from its prior home in my office to Auxiliary Services under the leadership of Cami McClure. We are actively searching for a director for this unit and recently welcomed Becca Lundstrom as the signature events manager. She has been affiliated with the university for two years serving as the music events coordinator in the Lionel Hampton School of Music. She coordinated the Auditorium Chamber Music series and assisted in the production of the Lionel Hampton Jazz Festival. Nancy Shanks will continue to serve our events team until the end of October.</p> <p>It has never been more important for us to have united messaging and meaningful storytelling. We are a university on the rise, and these leaders will guide that message.</p> <p>Go Vandals!</p> <p><em>Scott Green<br> President</em></p> <p><em><a href=""mailto:president@uidaho.edu"">president@uidaho.edu</a><br> <a href=""/president"">uidaho.edu/president</a></em></p> <p></p>",,email,,,,
president_2021,,State of the University 2021-2022,2022-05-04,,Presentations,,https://www.uidaho.edu/president/communications/state-of-university,,Image;MovingImage,video/mp4,,,video,https://youtu.be/k0ySWjtOpIE,,,
president_2022-01,,Comprehensive Study on U of I Economic Impact: The Economic Value of Idaho Public Colleges and Universities,2022-01,,Letters and Reports,,https://www.uidaho.edu/president/communications/resources-information,,Text,application/pdf,,ui-execsum-1920.pdf,pdf,https://objects.lib.uidaho.edu/fridayletter/ui-execsum-1920.pdf,https://objects.lib.uidaho.edu/fridayletter/thumbs/ui-execsum-1920_th.jpg,https://objects.lib.uidaho.edu/fridayletter/small/ui-execsum-1920_sm.jpg,
president_2022_investigation,,Investigation of UI Diversity and Inclusion: Hawley Troxell 2022 Independent Investigation Report,2022-12-27,,Letters and Reports,,https://www.uidaho.edu/president/communications/resources-information,,Text,application/pdf,,troxell_diversity-inclusion-investigation-2022.pdf,pdf,https://objects.lib.uidaho.edu/fridayletter/troxell_diversity-inclusion-investigation-2022.pdf,https://objects.lib.uidaho.edu/fridayletter/thumbs/troxell_diversity-inclusion-investigation-2022_th.jpg,https://objects.lib.uidaho.edu/fridayletter/small/troxell_diversity-inclusion-investigation-2022_sm.jpg,
president_2023_investigation,,Investigation of UI Diversity and Inclusion Initiatives: Hawley Troxell 2023 Addendum to 2022 Report,2023-03-14,,Letters and Reports,,https://www.uidaho.edu/president/communications/resources-information,,Text,application/pdf,,troxell_diversity-inclusion-investigation-2022-followup.pdf,pdf,https://objects.lib.uidaho.edu/fridayletter/troxell_diversity-inclusion-investigation-2022-followup.pdf,https://objects.lib.uidaho.edu/fridayletter/thumbs/troxell_diversity-inclusion-investigation-2022-followup_th.jpg,https://objects.lib.uidaho.edu/fridayletter/small/troxell_diversity-inclusion-investigation-2022-followup_sm.jpg,
president_2022_faq,,FAQ – Guidance for U of I Employees Regarding State Laws on Abortion and Contraceptives,2022-09,,Letters and Reports,,https://www.uidaho.edu/president/communications/resources-information,,Text,application/pdf,,reproductive-faq-and-talking-points.pdf,pdf,https://objects.lib.uidaho.edu/fridayletter/reproductive-faq-and-talking-points.pdf,https://objects.lib.uidaho.edu/fridayletter/thumbs/reproductive-faq-and-talking-points_th.jpg,https://objects.lib.uidaho.edu/fridayletter/small/reproductive-faq-and-talking-points_sm.jpg,
president_memo_2023-08-01,,"Aug. 1, 2023 | Possibilities for Affiliation Discussed This Fall",2023-08-01,Email as originally published on the Presidential Memos page.,Presidential Memos,,https://www.uidaho.edu/president/communications/memos,,Text,text/html,"<p></p><p><strong>TO:</strong> University of Idaho Students and Employees<br> <strong>FROM:</strong> Scott Green, President<br> <strong>DATE:</strong> Aug. 1, 2023<br> <strong>SUBJECT:</strong> Possibilities for Affiliation Discussed This Fall</p> <hr> <p>The closing weeks of summer term are upon us. In a matter of days, returning students will migrate back to our beautiful campus and classrooms around the state, eager to begin the next semester in their Vandal careers.</p> <p>Work on the affiliation with the University of Phoenix continued over the summer, and we measure our progress by the conversations had, deadlines met and the ideas that continue to blossom regarding the possibilities of this affiliation. Because of this, I am even more enthusiastic about this venture than ever before.</p> <p><a href=""/president/university-of-phoenix-affiliation"">The FAQ</a> has been updated to incorporate questions we got from you, our state legislators and others. We hope this additional detail provides you with more insight into the transaction itself and will help correct any false information you may have seen in recent weeks. We hope you will educate yourself, ask questions and feel confident in helping share accurate information.</p> <p>While these details are undeniably important, it is also vital we look ahead.</p> <p>We expect closing of this transaction to occur in early 2024. At that point, the University of Phoenix and the University of Idaho will remain separate entities, tied by an affiliation agreement. The University of Phoenix will be a not-for-profit institution led by the same leadership team (president, provost, etc.) as they are today. Their president will report to the not-for-profit Four Three Education, Inc. and its new board of directors, which has not yet been named.</p> <p>But that doesn’t mean we sit and do nothing. This fall, working groups will be established to consider how we can best work together. These groups will discuss many topics, including:</p> <ul> <li>Building highly impactful online courses leveraging the strengths of each institution.</li> <li>Evaluating how we can help each other best support online and traditional students.</li> <li>Reviewing their technology platforms and understanding how they can be adapted for our success.</li> <li>Discuss pathways for students inside of and between the two institutions.</li> </ul> <p>An email address has been set up to which you can send questions. Your questions will be routed to the proper responder, depending on the topic. Send your questions and ideas about future collaborations to <a href=""mailto:phoenixquestions@uidaho.edu"">phoenixquestions@uidaho.edu</a>.</p> <p>Watch for an upcoming panel discussion for University of Idaho and University of Phoenix employees to be held at 9:30 a.m. Monday, Aug. 14, as part of Week of Welcome. University of Phoenix President Chris Lynne and Provost John Woods will join us for this event.</p> <p>I hope you enjoy the remaining days of summer and look forward to all we can accomplish together this year. </p> <p><strong>Scott Green</strong><br> President<br> <br> <a href=""mailto:president@uidaho.edu"">president@uidaho.edu</a></p>",,email,,,,
president_memo_2023-11-13,,"Nov. 13, 2023 | Vandal Strong Continues to See Us Through",2023-11-13,Email as originally published on the Presidential Memos page.,Presidential Memos,,https://www.uidaho.edu/president/communications/memos,,Text,text/html,"<p> <strong>TO:</strong> University of Idaho Students and Employees<br> <strong>FROM:</strong> Scott Green, President<br> <strong>DATE:</strong> Nov. 13, 2023<br> <strong>SUBJECT:</strong> Vandal Strong Continues to See Us Through</p> <hr> <p>None of us can, or should, forget where we were a year ago today when we learned that four vibrant, bright and hopeful students were needlessly taken from us. We live with the horror of that day still. Yet, from it we learned how strong, resilient and supportive the Vandal Family is.</p> <p>The smiling faces and youthful exuberance of Ethan Chapin, Xana Kernodle, Madison Mogen and Kaylee Goncalves will live in our memories forever. While we remember them, I am heartened by our students and the inspiration each brings to our university. The vigil the students will lead at 6 p.m. tonight, Nov. 13, on the Administration Lawn shows the deep compassion, care and love our students share for the Vandal Family.</p> <p>For those unable to be at the vigil, please join me in turning on your porch light tonight during the vigil as we unite in solidarity as a Vandal Family.</p> <p><strong>Scott Green</strong><br> <strong>President</strong><br> <br> <a href=""mailto:president@uidaho.edu"">president@uidaho.edu</a></p><p></p>",,email,,,,
president_annual_2023,,"World Class, Idaho Focused: Annual Report April 2023",2023-04,,Letters and Reports,,https://www.uidaho.edu/president/communications/annual-report,,Text,application/pdf,,ui-annual-report-23.pdf,pdf,https://objects.lib.uidaho.edu/fridayletter/ui-annual-report-23.pdf,https://objects.lib.uidaho.edu/fridayletter/thumbs/ui-annual-report-23_th.jpg,https://objects.lib.uidaho.edu/fridayletter/small/ui-annual-report-23_sm.jpg,
president_annual_2024,,"World Class, Idaho Focused: Annual Report April 2024",2024-04,,Letters and Reports,,https://www.uidaho.edu/president/communications/annual-report,,Text,application/pdf,,2024-annual-report.pdf,pdf,https://objects.lib.uidaho.edu/fridayletter/2024-annual-report.pdf,https://objects.lib.uidaho.edu/fridayletter/thumbs/2024-annual-report_th.jpg,https://objects.lib.uidaho.edu/fridayletter/small/2024-annual-report_sm.jpg,
